,product_category_name,order_approved_at,payment_value
4703,music,2017-03-19,0.0
4704,music,2017-03-26,0.0
4705,music,2017-04-02,0.0
4706,music,2017-04-09,0.0
4707,music,2017-04-16,49.42
4708,music,2017-04-23,0.0
4709,music,2017-04-30,39.42
4710,music,2017-05-07,0.0
4711,music,2017-05-14,0.0
4712,music,2017-05-21,0.0
4713,music,2017-05-28,0.0
4714,music,2017-06-04,0.0
4715,music,2017-06-11,0.0
4716,music,2017-06-18,344.32
4717,music,2017-06-25,97.71
4718,music,2017-07-02,699.09
4719,music,2017-07-09,350.54
4720,music,2017-07-16,0.0
4721,music,2017-07-23,0.0
4722,music,2017-07-30,0.0
4723,music,2017-08-06,0.0
4724,music,2017-08-13,0.0
4725,music,2017-08-20,0.0
4726,music,2017-08-27,0.0
4727,music,2017-09-03,0.0
4728,music,2017-09-10,0.0
4729,music,2017-09-17,0.0
4730,music,2017-09-24,0.0
4731,music,2017-10-01,0.0
4732,music,2017-10-08,0.0
4733,music,2017-10-15,0.0
4734,music,2017-10-22,70.03
4735,music,2017-10-29,0.0
4736,music,2017-11-05,0.0
4737,music,2017-11-12,0.0
4738,music,2017-11-19,0.0
4739,music,2017-11-26,0.0
4740,music,2017-12-03,0.0
4741,music,2017-12-10,0.0
4742,music,2017-12-17,0.0
4743,music,2017-12-24,0.0
4744,music,2017-12-31,0.0
4745,music,2018-01-07,0.0
4746,music,2018-01-14,40.07
4747,music,2018-01-21,0.0
4748,music,2018-01-28,0.0
4749,music,2018-02-04,0.0
4750,music,2018-02-11,0.0
4751,music,2018-02-18,40.07
4752,music,2018-02-25,237.17000000000002
4753,music,2018-03-04,0.0
4754,music,2018-03-11,0.0
4755,music,2018-03-18,0.0
4756,music,2018-03-25,75.51
4757,music,2018-04-01,322.17
4758,music,2018-04-08,169.64
4759,music,2018-04-15,26.22
4760,music,2018-04-22,0.0
4761,music,2018-04-29,1477.57
4762,music,2018-05-06,455.2
4763,music,2018-05-13,476.18
4764,music,2018-05-20,0.0
4765,music,2018-05-27,0.0
4766,music,2018-06-03,205.9
4767,music,2018-06-10,0.0
4768,music,2018-06-17,158.0
4769,music,2018-06-24,11.56
4770,music,2018-07-01,0.0
4771,music,2018-07-08,781.51
4772,music,2018-07-15,87.48
4773,music,2018-07-22,24.29
4774,music,2018-07-29,0.0
4775,music,2018-08-05,0.0
4776,music,2018-08-12,214.48000000000002
4777,music,2018-08-19,346.44
4778,music,2018-08-26,21.69
4779,musical_instruments,2017-01-29,357.74
4780,musical_instruments,2017-02-05,1317.36
4781,musical_instruments,2017-02-12,1019.06
4782,musical_instruments,2017-02-19,175.23000000000002
4783,musical_instruments,2017-02-26,274.82
4784,musical_instruments,2017-03-05,577.21
4785,musical_instruments,2017-03-12,529.56
4786,musical_instruments,2017-03-19,402.43
4787,musical_instruments,2017-03-26,32.51
4788,musical_instruments,2017-04-02,1113.73
4789,musical_instruments,2017-04-09,736.04
4790,musical_instruments,2017-04-16,652.14
4791,musical_instruments,2017-04-23,1187.13
4792,musical_instruments,2017-04-30,1188.45
4793,musical_instruments,2017-05-07,2970.71
4794,musical_instruments,2017-05-14,120.87
4795,musical_instruments,2017-05-21,3137.5600000000004
4796,musical_instruments,2017-05-28,3374.4599999999996
4797,musical_instruments,2017-06-04,1379.11
4798,musical_instruments,2017-06-11,1660.31
4799,musical_instruments,2017-06-18,2084.24
4800,musical_instruments,2017-06-25,2097.77
4801,musical_instruments,2017-07-02,636.8499999999999
4802,musical_instruments,2017-07-09,317.63
4803,musical_instruments,2017-07-16,3414.26
4804,musical_instruments,2017-07-23,671.55
4805,musical_instruments,2017-07-30,4211.85
4806,musical_instruments,2017-08-06,2609.0
4807,musical_instruments,2017-08-13,900.3000000000001
4808,musical_instruments,2017-08-20,2461.89
4809,musical_instruments,2017-08-27,1089.35
4810,musical_instruments,2017-09-03,5054.409999999999
4811,musical_instruments,2017-09-10,1374.82
4812,musical_instruments,2017-09-17,1891.7600000000002
4813,musical_instruments,2017-09-24,489.51
4814,musical_instruments,2017-10-01,8967.310000000001
4815,musical_instruments,2017-10-08,147.02
4816,musical_instruments,2017-10-15,843.97
4817,musical_instruments,2017-10-22,5786.070000000001
4818,musical_instruments,2017-10-29,382.69
4819,musical_instruments,2017-11-05,4010.82
4820,musical_instruments,2017-11-12,3759.359999999999
4821,musical_instruments,2017-11-19,1892.5299999999997
4822,musical_instruments,2017-11-26,9179.23
4823,musical_instruments,2017-12-03,3428.6200000000003
4824,musical_instruments,2017-12-10,3371.4900000000007
4825,musical_instruments,2017-12-17,4061.0999999999995
4826,musical_instruments,2017-12-24,2894.4199999999996
4827,musical_instruments,2017-12-31,1610.3000000000002
4828,musical_instruments,2018-01-07,2348.59
4829,musical_instruments,2018-01-14,4640.740000000001
4830,musical_instruments,2018-01-21,3982.2299999999996
4831,musical_instruments,2018-01-28,3512.2999999999993
4832,musical_instruments,2018-02-04,3757.8900000000003
4833,musical_instruments,2018-02-11,2557.7
4834,musical_instruments,2018-02-18,3796.6000000000004
4835,musical_instruments,2018-02-25,4044.2999999999997
4836,musical_instruments,2018-03-04,1120.26
4837,musical_instruments,2018-03-11,2777.76
4838,musical_instruments,2018-03-18,1825.74
4839,musical_instruments,2018-03-25,5590.73
4840,musical_instruments,2018-04-01,3365.7500000000005
4841,musical_instruments,2018-04-08,5564.09
4842,musical_instruments,2018-04-15,6704.859999999998
4843,musical_instruments,2018-04-22,1710.58
4844,musical_instruments,2018-04-29,7336.070000000001
4845,musical_instruments,2018-05-06,4428.030000000001
4846,musical_instruments,2018-05-13,8054.740000000001
4847,musical_instruments,2018-05-20,6763.080000000003
4848,musical_instruments,2018-05-27,1274.08
4849,musical_instruments,2018-06-03,3491.6299999999997
4850,musical_instruments,2018-06-10,5372.87
4851,musical_instruments,2018-06-17,4158.429999999999
4852,musical_instruments,2018-06-24,1061.7
4853,musical_instruments,2018-07-01,5113.779999999999
4854,musical_instruments,2018-07-08,4109.370000000001
4855,musical_instruments,2018-07-15,5353.36
4856,musical_instruments,2018-07-22,990.9200000000001
4857,musical_instruments,2018-07-29,4001.58
4858,musical_instruments,2018-08-05,1985.47
4859,musical_instruments,2018-08-12,7251.279999999998
4860,musical_instruments,2018-08-19,1565.99
4861,musical_instruments,2018-08-26,1615.0700000000002
4862,office_furniture,2016-10-09,1164.12
4863,office_furniture,2016-10-16,423.42999999999995
4864,office_furniture,2016-10-23,0.0
4865,office_furniture,2016-10-30,0.0
4866,office_furniture,2016-11-06,0.0
4867,office_furniture,2016-11-13,0.0
4868,office_furniture,2016-11-20,0.0
4869,office_furniture,2016-11-27,0.0
4870,office_furniture,2016-12-04,0.0
4871,office_furniture,2016-12-11,0.0
4872,office_furniture,2016-12-18,0.0
4873,office_furniture,2016-12-25,0.0
4874,office_furniture,2017-01-01,0.0
4875,office_furniture,2017-01-08,0.0
4876,office_furniture,2017-01-15,0.0
4877,office_furniture,2017-01-22,0.0
4878,office_furniture,2017-01-29,532.57
4879,office_furniture,2017-02-05,4380.850000000001
4880,office_furniture,2017-02-12,9427.119999999999
4881,office_furniture,2017-02-19,4243.33
4882,office_furniture,2017-02-26,0.0
4883,office_furniture,2017-03-05,2792.8399999999997
4884,office_furniture,2017-03-12,10092.429999999998
4885,office_furniture,2017-03-19,8468.300000000001
4886,office_furniture,2017-03-26,2911.41
4887,office_furniture,2017-04-02,2764.1399999999994
4888,office_furniture,2017-04-09,3768.84
4889,office_furniture,2017-04-16,475.47
4890,office_furniture,2017-04-23,3407.9399999999996
4891,office_furniture,2017-04-30,6585.140000000001
4892,office_furniture,2017-05-07,2620.4900000000002
4893,office_furniture,2017-05-14,13907.590000000002
4894,office_furniture,2017-05-21,1111.27
4895,office_furniture,2017-05-28,894.3499999999999
4896,office_furniture,2017-06-04,1651.6999999999998
4897,office_furniture,2017-06-11,1150.45
4898,office_furniture,2017-06-18,1973.94
4899,office_furniture,2017-06-25,2528.0200000000004
4900,office_furniture,2017-07-02,5587.629999999999
4901,office_furniture,2017-07-09,5492.4299999999985
4902,office_furniture,2017-07-16,5428.670000000001
4903,office_furniture,2017-07-23,9071.06
4904,office_furniture,2017-07-30,8364.68
4905,office_furniture,2017-08-06,4066.7500000000005
4906,office_furniture,2017-08-13,5413.519999999999
4907,office_furniture,2017-08-20,5825.71
4908,office_furniture,2017-08-27,1473.6399999999999
4909,office_furniture,2017-09-03,3478.04
4910,office_furniture,2017-09-10,12655.600000000002
4911,office_furniture,2017-09-17,1858.3999999999999
4912,office_furniture,2017-09-24,11678.579999999998
4913,office_furniture,2017-10-01,3087.3199999999997
4914,office_furniture,2017-10-08,24650.709999999992
4915,office_furniture,2017-10-15,8472.060000000001
4916,office_furniture,2017-10-22,5632.650000000001
4917,office_furniture,2017-10-29,19469.38
4918,office_furniture,2017-11-05,7926.990000000002
4919,office_furniture,2017-11-12,23635.780000000006
4920,office_furniture,2017-11-19,8926.63
4921,office_furniture,2017-11-26,5053.249999999999
4922,office_furniture,2017-12-03,6591.429999999999
4923,office_furniture,2017-12-10,6890.499999999999
4924,office_furniture,2017-12-17,3281.5599999999995
4925,office_furniture,2017-12-24,600.68
4926,office_furniture,2017-12-31,1196.95
4927,office_furniture,2018-01-07,4138.22
4928,office_furniture,2018-01-14,9470.33
4929,office_furniture,2018-01-21,6532.69
4930,office_furniture,2018-01-28,15296.200000000004
4931,office_furniture,2018-02-04,34338.090000000004
4932,office_furniture,2018-02-11,8543.550000000001
4933,office_furniture,2018-02-18,7835.78
4934,office_furniture,2018-02-25,3782.999999999999
4935,office_furniture,2018-03-04,26691.82999999999
4936,office_furniture,2018-03-11,22649.780000000006
4937,office_furniture,2018-03-18,10222.350000000002
4938,office_furniture,2018-03-25,10313.579999999998
4939,office_furniture,2018-04-01,17089.12
4940,office_furniture,2018-04-08,22528.249999999996
4941,office_furniture,2018-04-15,3040.1300000000006
4942,office_furniture,2018-04-22,21680.270000000004
4943,office_furniture,2018-04-29,19317.55
4944,office_furniture,2018-05-06,4190.46
4945,office_furniture,2018-05-13,15801.61
4946,office_furniture,2018-05-20,8374.569999999998
4947,office_furniture,2018-05-27,14445.67
4948,office_furniture,2018-06-03,4808.159999999999
4949,office_furniture,2018-06-10,5332.49
4950,office_furniture,2018-06-17,3311.5699999999997
4951,office_furniture,2018-06-24,5771.9800000000005
4952,office_furniture,2018-07-01,5172.14
4953,office_furniture,2018-07-08,3761.5000000000005
4954,office_furniture,2018-07-15,2595.83
4955,office_furniture,2018-07-22,13644.770000000004
4956,office_furniture,2018-07-29,6730.099999999999
4957,office_furniture,2018-08-05,7877.349999999999
4958,office_furniture,2018-08-12,5644.7300000000005
4959,office_furniture,2018-08-19,1966.6999999999998
4960,office_furniture,2018-08-26,126.9
4961,office_furniture,2018-09-02,712.9
4962,party_supplies,2017-07-30,83.41
4963,party_supplies,2017-08-06,0.0
4964,party_supplies,2017-08-13,0.0
4965,party_supplies,2017-08-20,0.0
4966,party_supplies,2017-08-27,0.0
4967,party_supplies,2017-09-03,0.0
4968,party_supplies,2017-09-10,0.0
4969,party_supplies,2017-09-17,606.4
4970,party_supplies,2017-09-24,0.0
4971,party_supplies,2017-10-01,0.0
4972,party_supplies,2017-10-08,0.0
4973,party_supplies,2017-10-15,84.63
4974,party_supplies,2017-10-22,0.0
4975,party_supplies,2017-10-29,79.24
4976,party_supplies,2017-11-05,0.0
4977,party_supplies,2017-11-12,0.0
4978,party_supplies,2017-11-19,303.98999999999995
4979,party_supplies,2017-11-26,27.77
4980,party_supplies,2017-12-03,602.58
4981,party_supplies,2017-12-10,273.27
4982,party_supplies,2017-12-17,276.65
4983,party_supplies,2017-12-24,0.0
4984,party_supplies,2017-12-31,0.0
4985,party_supplies,2018-01-07,0.0
4986,party_supplies,2018-01-14,0.0
4987,party_supplies,2018-01-21,85.63
4988,party_supplies,2018-01-28,84.63
4989,party_supplies,2018-02-04,0.0
4990,party_supplies,2018-02-11,0.0
4991,party_supplies,2018-02-18,0.0
4992,party_supplies,2018-02-25,0.0
4993,party_supplies,2018-03-04,592.9200000000001
4994,party_supplies,2018-03-11,252.99
4995,party_supplies,2018-03-18,0.0
4996,party_supplies,2018-03-25,0.0
4997,party_supplies,2018-04-01,292.88
4998,party_supplies,2018-04-08,0.0
4999,party_supplies,2018-04-15,160.52
5000,party_supplies,2018-04-22,0.0
5001,party_supplies,2018-04-29,0.0
5002,party_supplies,2018-05-06,0.0
5003,party_supplies,2018-05-13,58.23
5004,party_supplies,2018-05-20,0.0
5005,party_supplies,2018-05-27,24.29
5006,party_supplies,2018-06-03,175.84
5007,party_supplies,2018-06-10,29.69
5008,party_supplies,2018-06-17,82.69
5009,party_supplies,2018-06-24,0.0
5010,party_supplies,2018-07-01,0.0
5011,party_supplies,2018-07-08,0.0
5012,party_supplies,2018-07-15,54.44
5013,party_supplies,2018-07-22,29.92
5014,party_supplies,2018-07-29,0.0
5015,party_supplies,2018-08-05,221.25
5016,party_supplies,2018-08-12,747.57
5017,party_supplies,2018-08-19,285.98
5018,party_supplies,2018-08-26,415.6700000000001
5019,party_supplies,2018-09-02,33.23
5020,perfumery,2016-10-09,7018.620000000002
5021,perfumery,2016-10-16,183.22000000000003
5022,perfumery,2016-10-23,0.0
5023,perfumery,2016-10-30,0.0
5024,perfumery,2016-11-06,0.0
5025,perfumery,2016-11-13,0.0
5026,perfumery,2016-11-20,0.0
5027,perfumery,2016-11-27,0.0
5028,perfumery,2016-12-04,0.0
5029,perfumery,2016-12-11,0.0
5030,perfumery,2016-12-18,0.0
5031,perfumery,2016-12-25,0.0
5032,perfumery,2017-01-01,0.0
5033,perfumery,2017-01-08,0.0
5034,perfumery,2017-01-15,0.0
5035,perfumery,2017-01-22,216.14000000000001
5036,perfumery,2017-01-29,4374.23
5037,perfumery,2017-02-05,3422.4099999999994
5038,perfumery,2017-02-12,3722.0099999999998
5039,perfumery,2017-02-19,1743.51
5040,perfumery,2017-02-26,1373.72
5041,perfumery,2017-03-05,2253.68
5042,perfumery,2017-03-12,4681.76
5043,perfumery,2017-03-19,7093.130000000002
5044,perfumery,2017-03-26,5442.620000000002
5045,perfumery,2017-04-02,5270.599999999999
5046,perfumery,2017-04-09,8611.55
5047,perfumery,2017-04-16,4076.21
5048,perfumery,2017-04-23,4139.530000000001
5049,perfumery,2017-04-30,4601.44
5050,perfumery,2017-05-07,4041.0699999999997
5051,perfumery,2017-05-14,5058.28
5052,perfumery,2017-05-21,6019.100000000001
5053,perfumery,2017-05-28,8149.900000000001
5054,perfumery,2017-06-04,5892.63
5055,perfumery,2017-06-11,7371.76
5056,perfumery,2017-06-18,6861.770000000001
5057,perfumery,2017-06-25,6875.259999999999
5058,perfumery,2017-07-02,5321.14
5059,perfumery,2017-07-09,1995.6200000000001
5060,perfumery,2017-07-16,4252.109999999999
5061,perfumery,2017-07-23,5194.110000000001
5062,perfumery,2017-07-30,4152.02
5063,perfumery,2017-08-06,2459.54
5064,perfumery,2017-08-13,3885.7
5065,perfumery,2017-08-20,4835.619999999999
5066,perfumery,2017-08-27,4557.48
5067,perfumery,2017-09-03,3243.3200000000006
5068,perfumery,2017-09-10,5933.120000000003
5069,perfumery,2017-09-17,5149.75
5070,perfumery,2017-09-24,5321.159999999999
5071,perfumery,2017-10-01,3649.6800000000007
5072,perfumery,2017-10-08,4391.080000000001
5073,perfumery,2017-10-15,4762.440000000002
5074,perfumery,2017-10-22,4666.740000000001
5075,perfumery,2017-10-29,5756.200000000002
5076,perfumery,2017-11-05,3843.6
5077,perfumery,2017-11-12,4787.7300000000005
5078,perfumery,2017-11-19,6674.050000000001
5079,perfumery,2017-11-26,18358.150000000012
5080,perfumery,2017-12-03,10654.410000000005
5081,perfumery,2017-12-10,10637.14
5082,perfumery,2017-12-17,9430.090000000002
5083,perfumery,2017-12-24,5108.93
5084,perfumery,2017-12-31,4910.520000000001
5085,perfumery,2018-01-07,3928.6699999999987
5086,perfumery,2018-01-14,6448.7699999999995
5087,perfumery,2018-01-21,5559.759999999999
5088,perfumery,2018-01-28,7736.630000000003
5089,perfumery,2018-02-04,7114.69
5090,perfumery,2018-02-11,7572.460000000001
5091,perfumery,2018-02-18,7622.800000000001
5092,perfumery,2018-02-25,4895.069999999999
5093,perfumery,2018-03-04,7129.32
5094,perfumery,2018-03-11,6856.679999999999
5095,perfumery,2018-03-18,6782.740000000001
5096,perfumery,2018-03-25,6464.890000000002
5097,perfumery,2018-04-01,3851.78
5098,perfumery,2018-04-08,4986.409999999999
5099,perfumery,2018-04-15,5289.519999999999
5100,perfumery,2018-04-22,3272.6400000000003
5101,perfumery,2018-04-29,7274.620000000001
5102,perfumery,2018-05-06,6961.569999999999
5103,perfumery,2018-05-13,9330.920000000002
5104,perfumery,2018-05-20,10676.050000000003
5105,perfumery,2018-05-27,3226.119999999999
5106,perfumery,2018-06-03,5207.7699999999995
5107,perfumery,2018-06-10,9403.2
5108,perfumery,2018-06-17,12220.900000000005
5109,perfumery,2018-06-24,6422.939999999998
5110,perfumery,2018-07-01,4802.510000000001
5111,perfumery,2018-07-08,5468.129999999999
5112,perfumery,2018-07-15,4777.42
5113,perfumery,2018-07-22,7089.660000000003
5114,perfumery,2018-07-29,9454.670000000002
5115,perfumery,2018-08-05,11921.929999999993
5116,perfumery,2018-08-12,7271.529999999997
5117,perfumery,2018-08-19,7092.310000000002
5118,perfumery,2018-08-26,10000.029999999997
5119,perfumery,2018-09-02,197.95
5120,pet_shop,2016-10-09,659.7
5121,pet_shop,2016-10-16,116.16
5122,pet_shop,2016-10-23,0.0
5123,pet_shop,2016-10-30,0.0
5124,pet_shop,2016-11-06,0.0
5125,pet_shop,2016-11-13,0.0
5126,pet_shop,2016-11-20,0.0
5127,pet_shop,2016-11-27,0.0
5128,pet_shop,2016-12-04,0.0
5129,pet_shop,2016-12-11,0.0
5130,pet_shop,2016-12-18,0.0
5131,pet_shop,2016-12-25,0.0
5132,pet_shop,2017-01-01,0.0
5133,pet_shop,2017-01-08,86.10000000000001
5134,pet_shop,2017-01-15,16.62
5135,pet_shop,2017-01-22,387.12
5136,pet_shop,2017-01-29,1047.04
5137,pet_shop,2017-02-05,818.7299999999999
5138,pet_shop,2017-02-12,761.6800000000001
5139,pet_shop,2017-02-19,1359.45
5140,pet_shop,2017-02-26,1189.31
5141,pet_shop,2017-03-05,2273.34
5142,pet_shop,2017-03-12,221.07
5143,pet_shop,2017-03-19,3802.38
5144,pet_shop,2017-03-26,5096.169999999999
5145,pet_shop,2017-04-02,1074.0800000000002
5146,pet_shop,2017-04-09,1841.11
5147,pet_shop,2017-04-16,1150.5100000000002
5148,pet_shop,2017-04-23,1641.6999999999998
5149,pet_shop,2017-04-30,1784.7999999999997
5150,pet_shop,2017-05-07,5548.290000000001
5151,pet_shop,2017-05-14,3696.5799999999995
5152,pet_shop,2017-05-21,1282.84
5153,pet_shop,2017-05-28,850.1000000000001
5154,pet_shop,2017-06-04,2179.0799999999995
5155,pet_shop,2017-06-11,1850.57
5156,pet_shop,2017-06-18,1753.35
5157,pet_shop,2017-06-25,1494.8899999999999
5158,pet_shop,2017-07-02,976.23
5159,pet_shop,2017-07-09,3398.82
5160,pet_shop,2017-07-16,3678.5999999999995
5161,pet_shop,2017-07-23,2387.33
5162,pet_shop,2017-07-30,1361.2500000000002
5163,pet_shop,2017-08-06,4516.129999999999
5164,pet_shop,2017-08-13,3031.9099999999994
5165,pet_shop,2017-08-20,748.5200000000001
5166,pet_shop,2017-08-27,3482.74
5167,pet_shop,2017-09-03,6242.389999999999
5168,pet_shop,2017-09-10,2568.58
5169,pet_shop,2017-09-17,5667.14
5170,pet_shop,2017-09-24,2703.6000000000004
5171,pet_shop,2017-10-01,1161.6200000000001
5172,pet_shop,2017-10-08,4892.42
5173,pet_shop,2017-10-15,2401.3399999999997
5174,pet_shop,2017-10-22,2622.99
5175,pet_shop,2017-10-29,1571.67
5176,pet_shop,2017-11-05,1772.51
5177,pet_shop,2017-11-12,4094.6
5178,pet_shop,2017-11-19,2548.51
5179,pet_shop,2017-11-26,4709.239999999999
5180,pet_shop,2017-12-03,5102.969999999999
5181,pet_shop,2017-12-10,3022.1499999999996
5182,pet_shop,2017-12-17,2389.2299999999996
5183,pet_shop,2017-12-24,1687.7399999999998
5184,pet_shop,2017-12-31,1290.28
5185,pet_shop,2018-01-07,4614.499999999999
5186,pet_shop,2018-01-14,5235.41
5187,pet_shop,2018-01-21,2094.61
5188,pet_shop,2018-01-28,3069.02
5189,pet_shop,2018-02-04,2489.3199999999993
5190,pet_shop,2018-02-11,3259.0800000000004
5191,pet_shop,2018-02-18,3792.5300000000007
5192,pet_shop,2018-02-25,4512.37
5193,pet_shop,2018-03-04,4951.129999999998
5194,pet_shop,2018-03-11,1528.39
5195,pet_shop,2018-03-18,3037.590000000001
5196,pet_shop,2018-03-25,7242.83
5197,pet_shop,2018-04-01,5514.099999999998
5198,pet_shop,2018-04-08,5512.259999999998
5199,pet_shop,2018-04-15,7730.130000000001
5200,pet_shop,2018-04-22,4065.4100000000017
5201,pet_shop,2018-04-29,7896.21
5202,pet_shop,2018-05-06,3695.2800000000016
5203,pet_shop,2018-05-13,4716.899999999999
5204,pet_shop,2018-05-20,3997.669999999999
5205,pet_shop,2018-05-27,2292.5699999999997
5206,pet_shop,2018-06-03,5366.639999999999
5207,pet_shop,2018-06-10,6158.760000000001
5208,pet_shop,2018-06-17,8689.130000000003
5209,pet_shop,2018-06-24,8358.400000000001
5210,pet_shop,2018-07-01,5286.379999999999
5211,pet_shop,2018-07-08,4528.830000000001
5212,pet_shop,2018-07-15,3512.96
5213,pet_shop,2018-07-22,7272.21
5214,pet_shop,2018-07-29,7791.330000000002
5215,pet_shop,2018-08-05,12282.78
5216,pet_shop,2018-08-12,10700.59
5217,pet_shop,2018-08-19,10417.01
5218,pet_shop,2018-08-26,5643.3600000000015
5219,security_and_services,2017-01-29,209.06
5220,security_and_services,2017-02-05,0.0
5221,security_and_services,2017-02-12,0.0
5222,security_and_services,2017-02-19,0.0
5223,security_and_services,2017-02-26,0.0
5224,security_and_services,2017-03-05,0.0
5225,security_and_services,2017-03-12,0.0
5226,security_and_services,2017-03-19,0.0
5227,security_and_services,2017-03-26,0.0
5228,security_and_services,2017-04-02,0.0
5229,security_and_services,2017-04-09,0.0
5230,security_and_services,2017-04-16,0.0
5231,security_and_services,2017-04-23,0.0
5232,security_and_services,2017-04-30,0.0
5233,security_and_services,2017-05-07,0.0
5234,security_and_services,2017-05-14,0.0
5235,security_and_services,2017-05-21,0.0
5236,security_and_services,2017-05-28,0.0
5237,security_and_services,2017-06-04,0.0
5238,security_and_services,2017-06-11,0.0
5239,security_and_services,2017-06-18,0.0
5240,security_and_services,2017-06-25,0.0
5241,security_and_services,2017-07-02,0.0
5242,security_and_services,2017-07-09,0.0
5243,security_and_services,2017-07-16,0.0
5244,security_and_services,2017-07-23,0.0
5245,security_and_services,2017-07-30,0.0
5246,security_and_services,2017-08-06,0.0
5247,security_and_services,2017-08-13,0.0
5248,security_and_services,2017-08-20,0.0
5249,security_and_services,2017-08-27,0.0
5250,security_and_services,2017-09-03,0.0
5251,security_and_services,2017-09-10,0.0
5252,security_and_services,2017-09-17,0.0
5253,security_and_services,2017-09-24,115.45
5254,signaling_and_security,2017-04-02,91.23
5255,signaling_and_security,2017-04-09,40.12
5256,signaling_and_security,2017-04-16,143.53
5257,signaling_and_security,2017-04-23,0.0
5258,signaling_and_security,2017-04-30,0.0
5259,signaling_and_security,2017-05-07,0.0
5260,signaling_and_security,2017-05-14,40.1
5261,signaling_and_security,2017-05-21,0.0
5262,signaling_and_security,2017-05-28,101.96
5263,signaling_and_security,2017-06-04,1267.76
5264,signaling_and_security,2017-06-11,158.45
5265,signaling_and_security,2017-06-18,186.95
5266,signaling_and_security,2017-06-25,0.0
5267,signaling_and_security,2017-07-02,0.0
5268,signaling_and_security,2017-07-09,0.0
5269,signaling_and_security,2017-07-16,813.81
5270,signaling_and_security,2017-07-23,223.13
5271,signaling_and_security,2017-07-30,21.75
5272,signaling_and_security,2017-08-06,144.65
5273,signaling_and_security,2017-08-13,115.04
5274,signaling_and_security,2017-08-20,141.4
5275,signaling_and_security,2017-08-27,42.38
5276,signaling_and_security,2017-09-03,0.0
5277,signaling_and_security,2017-09-10,0.0
5278,signaling_and_security,2017-09-17,183.73000000000002
5279,signaling_and_security,2017-09-24,596.31
5280,signaling_and_security,2017-10-01,259.87
5281,signaling_and_security,2017-10-08,393.12
5282,signaling_and_security,2017-10-15,185.05
5283,signaling_and_security,2017-10-22,261.6
5284,signaling_and_security,2017-10-29,132.57
5285,signaling_and_security,2017-11-05,0.0
5286,signaling_and_security,2017-11-12,1687.46
5287,signaling_and_security,2017-11-19,0.0
5288,signaling_and_security,2017-11-26,0.0
5289,signaling_and_security,2017-12-03,51.89000000000001
5290,signaling_and_security,2017-12-10,0.0
5291,signaling_and_security,2017-12-17,123.29
5292,signaling_and_security,2017-12-24,0.0
5293,signaling_and_security,2017-12-31,719.15
5294,signaling_and_security,2018-01-07,147.51
5295,signaling_and_security,2018-01-14,78.14
5296,signaling_and_security,2018-01-21,1253.83
5297,signaling_and_security,2018-01-28,311.61
5298,signaling_and_security,2018-02-04,0.0
5299,signaling_and_security,2018-02-11,225.41
5300,signaling_and_security,2018-02-18,494.5
5301,signaling_and_security,2018-02-25,497.6
5302,signaling_and_security,2018-03-04,399.8
5303,signaling_and_security,2018-03-11,681.16
5304,signaling_and_security,2018-03-18,209.82
5305,signaling_and_security,2018-03-25,378.39
5306,signaling_and_security,2018-04-01,85.35
5307,signaling_and_security,2018-04-08,333.07
5308,signaling_and_security,2018-04-15,1015.1100000000002
5309,signaling_and_security,2018-04-22,1014.9399999999999
5310,signaling_and_security,2018-04-29,1828.47
5311,signaling_and_security,2018-05-06,1104.62
5312,signaling_and_security,2018-05-13,198.44
5313,signaling_and_security,2018-05-20,367.62
5314,signaling_and_security,2018-05-27,0.0
5315,signaling_and_security,2018-06-03,19457.04
5316,signaling_and_security,2018-06-10,1554.2400000000002
5317,signaling_and_security,2018-06-17,1033.1799999999998
5318,signaling_and_security,2018-06-24,991.3100000000002
5319,signaling_and_security,2018-07-01,1372.69
5320,signaling_and_security,2018-07-08,18831.71
5321,signaling_and_security,2018-07-15,1470.5700000000002
5322,signaling_and_security,2018-07-22,786.24
5323,signaling_and_security,2018-07-29,750.09
5324,signaling_and_security,2018-08-05,705.69
5325,signaling_and_security,2018-08-12,1771.7499999999998
5326,signaling_and_security,2018-08-19,562.71
5327,signaling_and_security,2018-08-26,449.14
5328,small_appliances,2017-01-15,117.27
5329,small_appliances,2017-01-22,453.18
5330,small_appliances,2017-01-29,875.96
5331,small_appliances,2017-02-05,1238.33
5332,small_appliances,2017-02-12,2784.5799999999995
5333,small_appliances,2017-02-19,1643.06
5334,small_appliances,2017-02-26,525.1700000000001
5335,small_appliances,2017-03-05,4699.7
5336,small_appliances,2017-03-12,1471.6
5337,small_appliances,2017-03-19,4617.02
5338,small_appliances,2017-03-26,1708.12
5339,small_appliances,2017-04-02,2140.67
5340,small_appliances,2017-04-09,11558.54
5341,small_appliances,2017-04-16,320.14
5342,small_appliances,2017-04-23,11396.15
5343,small_appliances,2017-04-30,850.5699999999999
5344,small_appliances,2017-05-07,485.06
5345,small_appliances,2017-05-14,759.0
5346,small_appliances,2017-05-21,1316.01
5347,small_appliances,2017-05-28,2129.74
5348,small_appliances,2017-06-04,3758.16
5349,small_appliances,2017-06-11,941.7800000000001
5350,small_appliances,2017-06-18,1022.52
5351,small_appliances,2017-06-25,5278.610000000001
5352,small_appliances,2017-07-02,1181.3200000000004
5353,small_appliances,2017-07-09,351.44000000000005
5354,small_appliances,2017-07-16,2480.3300000000004
